pdb,reason,temperature_k,ligand_len,receptor_len,size_source,subgroup,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1CHO,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CHO.pdb,238.0,53.0,1.0660988092422485,1.8330672979354858
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1PPF,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1PPF.pdb,218.0,56.0,1.0356570482254028,1.6548242568969727
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
1R0R,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1R0R.pdb,274.0,51.0,1.0036919116973877,1.880415678024292
