pdb,reason
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
3BX1,mutant_dropped
3BX1,mutant_dropped
3BX1,mutant_dropped
3BX1,mutant_dropped
3BX1,mutant_dropped
3BX1,mutant_dropped
3BX1,mutant_dropped
1QAB,mutant_dropped
1QAB,mutant_dropped
1QAB,mutant_dropped
1QAB,mutant_dropped
1QAB,mutant_dropped
1QAB,mutant_dropped
1QAB,mutant_dropped
1QAB,mutant_dropped
1QAB,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
3SZK,mutant_dropped
4GXU,mutant_dropped
4GXU,mutant_dropped
4GXU,mutant_dropped
3LZF,mutant_dropped
3LZF,mutant_dropped
3LZF,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1B41,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
1FSS,mutant_dropped
4HRN,mutant_dropped
4HRN,mutant_dropped
4HRN,mutant_dropped
4HRN,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
3R9A,mutant_dropped
3R9A,mutant_dropped
3R9A,mutant_dropped
3R9A,mutant_dropped
3R9A,mutant_dropped
3G6D,mutant_dropped
3G6D,mutant_dropped
3G6D,mutant_dropped
3G6D,mutant_dropped
3G6D,mutant_dropped
3G6D,mutant_dropped
3G6D,mutant_dropped
3G6D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
3Q8D,mutant_dropped
1XGU,mutant_dropped
1XGU,mutant_dropped
1XGU,mutant_dropped
1XGU,mutant_dropped
1XGP,mutant_dropped
1XGP,mutant_dropped
1XGP,mutant_dropped
1XGP,mutant_dropped
1XGQ,mutant_dropped
1XGQ,mutant_dropped
1XGQ,mutant_dropped
1XGQ,mutant_dropped
1XGR,mutant_dropped
1XGR,mutant_dropped
1XGR,mutant_dropped
1XGR,mutant_dropped
1XGT,mutant_dropped
1XGT,mutant_dropped
1XGT,mutant_dropped
1XGT,mutant_dropped
3RF3,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3AAA,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3BT1,mutant_dropped
3LB6,mutant_dropped
3LB6,mutant_dropped
3LB6,mutant_dropped
3LB6,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
4K71,mutant_dropped
3UIG,mutant_dropped
3UIG,mutant_dropped
3UIG,mutant_dropped
3UIG,mutant_dropped
3UIG,mutant_dropped
3UII,mutant_dropped
3UII,mutant_dropped
3UIH,mutant_dropped
3N85,mutant_dropped
3N85,mutant_dropped
3N85,mutant_dropped
3N85,mutant_dropped
3N85,mutant_dropped
3N85,mutant_dropped
3N85,mutant_dropped
3N85,mutant_dropped
3N85,mutant_dropped
4N8V,mutant_dropped
4N8V,mutant_dropped
4N8V,mutant_dropped
4N8V,mutant_dropped
4CVW,mutant_dropped
4CVW,mutant_dropped
4CVW,mutant_dropped
4CVW,mutant_dropped
4CVW,mutant_dropped
4CVW,mutant_dropped
4CVW,mutant_dropped
4CVW,mutant_dropped
4CVW,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
4B0M,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M62,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3M63,mutant_dropped
3SEK,mutant_dropped
3SEK,mutant_dropped
3SEK,mutant_dropped
3SEK,mutant_dropped
3SEK,mutant_dropped
3SEK,mutant_dropped
3SEK,mutant_dropped
3HH2,mutant_dropped
3HH2,mutant_dropped
3HH2,mutant_dropped
3HH2,mutant_dropped
3HH2,mutant_dropped
3HH2,mutant_dropped
3HH2,mutant_dropped
3B4V,mutant_dropped
3B4V,mutant_dropped
3B4V,mutant_dropped
3B4V,mutant_dropped
3B4V,mutant_dropped
3B4V,mutant_dropped
3B4V,mutant_dropped
2B0U,mutant_dropped
2B0U,mutant_dropped
2B0U,mutant_dropped
2B0U,mutant_dropped
2B0U,mutant_dropped
2B0U,mutant_dropped
2B0U,mutant_dropped
4HFK,mutant_dropped
4HFK,mutant_dropped
4HFK,mutant_dropped
4HFK,mutant_dropped
4HFK,mutant_dropped
4HFK,mutant_dropped
4HFK,mutant_dropped
4HFK,mutant_dropped
3KBH,mutant_dropped
3KBH,mutant_dropped
3KBH,mutant_dropped
3KBH,mutant_dropped
3KBH,mutant_dropped
3KBH,mutant_dropped
2AJF,mutant_dropped
2AJF,mutant_dropped
2AJF,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
4I77,mutant_dropped
2AW2,mutant_dropped
2AW2,mutant_dropped
2AW2,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
3L5X,mutant_dropped
4UYP,mutant_dropped
4UYP,mutant_dropped
4UYP,mutant_dropped
4UYP,mutant_dropped
4UYP,mutant_dropped
4UYP,mutant_dropped
4UYP,mutant_dropped
4UYP,mutant_dropped
4UYQ,mutant_dropped
4UYQ,mutant_dropped
4UYQ,mutant_dropped
4UYQ,mutant_dropped
4UYQ,mutant_dropped
4UYQ,mutant_dropped
4UYQ,mutant_dropped
4UYQ,mutant_dropped
1CHO,mutant_dropped
1CHO,mutant_dropped
1CHO,mutant_dropped
1CHO,mutant_dropped
1PPF,mutant_dropped
1PPF,mutant_dropped
1PPF,mutant_dropped
1PPF,mutant_dropped
1R0R,mutant_dropped
1R0R,mutant_dropped
1R0R,mutant_dropped
1R0R,mutant_dropped
3SGB,mutant_dropped
3SGB,mutant_dropped
3SGB,mutant_dropped
3SGB,mutant_dropped
4JPK,mutant_dropped
4JPK,mutant_dropped
4JPK,mutant_dropped
4JPK,mutant_dropped
4JPK,mutant_dropped
4JPK,mutant_dropped
4JPK,mutant_dropped
4JPK,mutant_dropped
4JPK,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
2VN5,mutant_dropped
4FZA,mutant_dropped
4FZA,mutant_dropped
4FZA,mutant_dropped
4FZA,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1CZ8,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1BJ1,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1CZ8,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
1MHP,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
2B2X,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1MLC,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1YY9,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
3BDY,mutant_dropped
3BDY,mutant_dropped
3BE1,mutant_dropped
3BE1,mutant_dropped
3BDY,mutant_dropped
3BDY,mutant_dropped
3BDY,mutant_dropped
3BE1,mutant_dropped
3BE1,mutant_dropped
3BE1,mutant_dropped
3BE1,mutant_dropped
1N8Z,mutant_dropped
1N8Z,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
2NY7,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
3IDX,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NZ9,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NYY,mutant_dropped
2NZ9,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3MZW,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3NGB,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3S9D,mutant_dropped
3SE3,mutant_dropped
